score,type,episodes,studio1,studio2,source,rating,members,duration_mins,action,adventure,comedy,drama,fantasy,historical,kids,magic,mecha,romance,school,sci_fi,shounen,slice_of_life,supernatural,start_year,num_studios,num_years_running
NA,TV,38,NA,NA,Manga,PG-13 - Teens 13 or older,599,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1964,0,0
NA,TV,26,NA,NA,NA,PG-13 - Teens 13 or older,339,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,0,1
NA,TV,39,Other,NA,NA,PG-13 - Teens 13 or older,367,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1966,1,1
5.68,OVA,4,Studio Pierrot,Other,Novel,R+ - Mild Nudity,939,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,2,0
NA,TV,130,Other,Other,NA,G - All Ages,267,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1992,2,0
NA,TV,47,Shin-Ei Animation,NA,NA,PG-13 - Teens 13 or older,212,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1998,1,1
NA,OVA,6,Toei Animation,NA,Manga,R - 17+ (violence & profanity),333,50,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1989,1,7
NA,TV,39,NA,NA,Other,PG - Children,208,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,0,1
5.72,OVA,2,J.C.Staff,NA,Manga,PG-13 - Teens 13 or older,864,40,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1989,1,2
NA,TV,30,Other,NA,NA,G - All Ages,244,25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2003,1,1
7.94,TV,50,Studio Pierrot,NA,Manga,G - All Ages,75553,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2012,1,1
7.06,Special,2,J.C.Staff,NA,NA,PG-13 - Teens 13 or older,17880,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,0
NA,OVA,2,NA,NA,NA,NA,238,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1991,0,0
NA,TV,26,NA,NA,Original,G - All Ages,308,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1969,0,0
6.68,TV,51,Tatsunoko Production,Other,Game,PG - Children,6813,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,2,1
5.18,ONA,5,NA,NA,Other,G - All Ages,2308,0.8833333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,NA
7.24,TV,39,Other,NA,Novel,PG - Children,20414,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012,1,1
5.85,OVA,4,NA,NA,Novel,PG-13 - Teens 13 or older,1027,12,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2004,0,NA
7.7,TV,12,A-1 Pictures,NA,Original,PG-13 - Teens 13 or older,143088,23,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2012,1,0
6.38,Special,3,NA,NA,NA,PG - Children,1011,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2000,0,1
NA,TV,96,Other,NA,NA,NA,391,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1965,1,2
7.86,Special,6,Sunrise,NA,Manga,PG-13 - Teens 13 or older,104089,3,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2012,1,0
NA,TV,44,Toei Animation,NA,NA,G - All Ages,412,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1965,1,0
5.78,ONA,3,NA,NA,Manga,PG-13 - Teens 13 or older,3337,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2012,0,0
6.45,Special,2,Seven,NA,Manga,PG-13 - Teens 13 or older,3880,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2012,1,NA
6.28,TV,97,Toei Animation,NA,Manga,PG-13 - Teens 13 or older,39732,23,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2012,1,2
5.62,TV,12,Studio Deen,NA,Original,PG-13 - Teens 13 or older,945,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1998,1,0
6.37,OVA,2,NA,NA,Manga,Rx - Hentai,3729,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,0
6.81,OVA,3,NA,NA,Manga,Rx - Hentai,6691,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,0
6.94,OVA,2,NA,NA,Novel,Rx - Hentai,9128,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,0
6.47,OVA,3,NA,NA,Novel,Rx - Hentai,6536,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,6
6.66,TV,52,Other,NA,Original,PG - Children,2955,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2012,1,1
6.28,TV,12,J.C.Staff,NA,Novel,PG-13 - Teens 13 or older,172137,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2012,1,0
7.14,TV,51,Studio Pierrot,NA,Manga,PG-13 - Teens 13 or older,64979,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,1
6.42,Special,3,Shaft,NA,Manga,R+ - Mild Nudity,2603,7,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2011,1,0
5.93,OVA,2,PoRO,NA,Novel,Rx - Hentai,7172,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,1
6.83,OVA,2,Other,NA,Novel,Rx - Hentai,14050,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,0
6.76,TV,26,Other,NA,Novel,G - All Ages,2295,23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2012,1,0
7.25,OVA,2,Studio Deen,NA,Manga,R+ - Mild Nudity,90529,24,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2012,1,0
7.12,OVA,6,Other,NA,Manga,Rx - Hentai,8865,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,1
7.17,Special,2,Production I.G,NA,NA,PG-13 - Teens 13 or older,4152,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,1,0
7.48,TV,12,Studio Deen,NA,Novel,R - 17+ (violence & profanity),48480,23,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2012,1,0
8.35,TV,25,A-1 Pictures,NA,Novel,R - 17+ (violence & profanity),619318,22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2012,1,1
6.5,TV,25,Other,NA,Original,G - All Ages,6643,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2012,1,0
5.77,TV,26,Other,NA,Manga,G - All Ages,8571,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,0
5.96,TV,51,NA,NA,NA,PG - Children,3488,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012,0,1
6.84,TV,39,TMS Entertainment,NA,Original,PG-13 - Teens 13 or older,19641,24,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2012,1,1
6.49,TV,60,Shin-Ei Animation,NA,Novel,PG - Children,7933,7,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2012,1,2
6.89,TV,12,Arms,NA,Novel,R+ - Mild Nudity,323353,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012,1,0
7,TV,258,Other,NA,Other,G - All Ages,9635,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2012,1,5
NA,TV,52,Other,NA,Original,G - All Ages,228,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,1
NA,TV,26,Other,NA,NA,G - All Ages,242,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011,1,0
NA,TV,50,NA,NA,Original,G - All Ages,373,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,0,1
NA,TV,50,NA,NA,Original,G - All Ages,288,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,0,1
7.07,Special,2,Other,NA,Novel,R - 17+ (violence & profanity),19788,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2012,1,0
6.31,TV,52,Other,NA,NA,PG - Children,5356,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,1
6.75,TV,25,TMS Entertainment,NA,Game,PG - Children,13008,24,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2000,1,0
7.78,TV,13,TMS Entertainment,NA,Manga,R+ - Mild Nudity,47841,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,0
NA,TV,9,NA,NA,NA,G - All Ages,384,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,0
6.85,OVA,2,PoRO,NA,Novel,Rx - Hentai,7776,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,0
7.38,OVA,2,Other,NA,Novel,Rx - Hentai,21831,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2012,1,0
6.09,TV,38,Tatsunoko Production,Other,Manga,PG - Children,9898,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2,0
5.67,ONA,6,Sunrise,NA,NA,PG-13 - Teens 13 or older,830,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1999,1,1
7.52,Special,7,Production I.G,Other,NA,PG-13 - Teens 13 or older,9323,23,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2012,2,1
6.4,ONA,3,Production I.G,Other,Game,PG-13 - Teens 13 or older,3481,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2012,3,0
7.17,TV,51,OLM,NA,Game,G - All Ages,38045,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012,1,1
6.67,Special,6,Other,NA,Original,PG-13 - Teens 13 or older,30944,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,0
7.49,OVA,3,Diomedéa,NA,Manga,PG-13 - Teens 13 or older,22228,24,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2012,1,2
6.44,OVA,4,Other,NA,Original,PG-13 - Teens 13 or older,13646,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,1,0
6.8,Special,2,Madhouse,NA,Game,PG-13 - Teens 13 or older,1872,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2002,1,NA
NA,TV,65,Toei Animation,NA,NA,NA,661,24,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1964,1,1
6.45,OVA,3,Other,NA,NA,Rx - Hentai,6965,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,3
7.94,TV,12,Other,NA,Manga,R+ - Mild Nudity,151317,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,0
7.32,TV,13,Other,NA,Original,PG-13 - Teens 13 or older,133495,24,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2012,1,0
7.48,TV,13,Other,NA,Manga,PG-13 - Teens 13 or older,24468,24,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2012,1,0
7.27,Special,6,TNK,NA,Novel,R+ - Mild Nudity,157348,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2012,1,0
6.6,TV,12,Other,NA,Novel,R+ - Mild Nudity,172349,24,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2012,1,0
6.87,TV,13,Seven,NA,Manga,PG-13 - Teens 13 or older,24723,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2012,1,0
6.18,OVA,2,NA,NA,Original,Rx - Hentai,3608,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,2
5.6,OVA,2,NA,NA,Original,G - All Ages,442,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2002,0,1
7.22,TV,11,Other,Other,Manga,PG-13 - Teens 13 or older,22284,23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2012,2,0
5.65,ONA,7,Other,NA,Original,G - All Ages,3200,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,1,0
7.39,Special,4,Other,Other,NA,PG-13 - Teens 13 or older,24849,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012,2,0
NA,TV,38,DLE,NA,NA,PG-13 - Teens 13 or older,423,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,1
NA,ONA,78,DLE,NA,NA,PG-13 - Teens 13 or older,355,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,2
NA,OVA,5,Sunrise,NA,Original,PG-13 - Teens 13 or older,345,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1994,1,1
NA,TV,32,Other,NA,NA,PG - Children,282,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,1
NA,TV,398,Other,NA,Original,G - All Ages,256,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2011,1,8
NA,TV,24,NA,NA,NA,NA,204,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,1
NA,TV,431,Kachidoki Studio,NA,Original,G - All Ages,279,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,1
NA,TV,12,NA,NA,Original,G - All Ages,225,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0
NA,ONA,10,NA,NA,NA,G - All Ages,203,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2005,0,NA
NA,TV,11,NA,NA,NA,PG-13 - Teens 13 or older,246,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,0
NA,TV,11,NA,NA,NA,PG-13 - Teens 13 or older,235,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2009,0,0
7.73,TV,13,Sunrise,NA,Manga,PG-13 - Teens 13 or older,195938,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2012,1,0
NA,TV,56,Satelight,NA,Original,PG-13 - Teens 13 or older,446,25,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1999,1,2
7,Special,11,Production I.G,NA,Manga,R - 17+ (violence & profanity),22209,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,0
6.27,ONA,4,Other,NA,Original,G - All Ages,1883,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,1,NA
7.29,TV,11,Doga Kobo,NA,Manga,PG-13 - Teens 13 or older,66716,23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2012,1,0
6.87,OVA,2,Other,NA,Manga,Rx - Hentai,9618,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,0
7.35,TV,22,Production I.G,NA,Novel,PG-13 - Teens 13 or older,157614,23,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2012,1,1
8.38,TV,22,Production I.G,NA,Original,R - 17+ (violence & profanity),1211503,23,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012,1,1
7.52,TV,26,J.C.Staff,NA,Novel,PG-13 - Teens 13 or older,236200,24,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,2012,1,1
7.05,TV,13,A-1 Pictures,NA,Novel,PG-13 - Teens 13 or older,359102,24,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2013,1,0
7.51,TV,12,Xebec,NA,Manga,R+ - Mild Nudity,284954,23,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2012,1,0
6.65,TV,77,NA,NA,NA,PG - Children,3584,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,0,2
6.21,Special,7,Other,NA,Manga,PG-13 - Teens 13 or older,1429,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,1
6.46,Special,2,Other,NA,NA,PG-13 - Teens 13 or older,8363,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2012,1,0
8.19,TV,24,J.C.Staff,NA,Novel,PG-13 - Teens 13 or older,920871,23,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2012,1,1
7.8,OVA,2,Studio Deen,NA,Manga,PG-13 - Teens 13 or older,43820,22,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2012,1,3
NA,TV,23,Toei Animation,NA,NA,PG-13 - Teens 13 or older,596,23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1987,1,1
6.72,OVA,2,PoRO,NA,Novel,Rx - Hentai,9605,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,0
NA,Movie,14,NA,NA,Original,G - All Ages,387,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2009,0,1
NA,Movie,12,NA,NA,Original,G - All Ages,285,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2010,0,1
NA,ONA,6,NA,NA,Original,G - All Ages,273,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2012,0,4
NA,ONA,2,NA,NA,Original,G - All Ages,263,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2012,0,0
6.24,OVA,2,Other,NA,Manga,R - 17+ (violence & profanity),7108,28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,1,1
7.6,OVA,6,Xebec,NA,Manga,R+ - Mild Nudity,106668,25,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2012,1,3
6.12,Special,6,Arms,NA,Other,R+ - Mild Nudity,7950,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,0
6.22,Special,8,J.C.Staff,NA,Manga,PG-13 - Teens 13 or older,37513,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2012,1,1
6.1,Special,2,Sunrise,NA,NA,PG-13 - Teens 13 or older,2389,12,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2012,1,NA
7.24,OVA,3,Toei Animation,NA,NA,PG-13 - Teens 13 or older,7574,30,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1996,1,1
6.68,OVA,2,Other,NA,Novel,Rx - Hentai,4580,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,0
7.15,OVA,2,Sunrise,NA,Novel,PG-13 - Teens 13 or older,99721,24,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2012,1,1
6.29,Special,2,Madhouse,NA,Original,G - All Ages,2150,57,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2007,1,0
5.86,TV,13,Doga Kobo,NA,Manga,PG-13 - Teens 13 or older,27920,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2013,1,0
6.49,OVA,2,NA,NA,Novel,Rx - Hentai,3772,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2012,0,0
6.22,ONA,10,Other,NA,Manga,PG-13 - Teens 13 or older,22370,24,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2012,1,0
7.99,TV,24,Bones,NA,Manga,PG-13 - Teens 13 or older,482114,24,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2012,1,1
6.19,ONA,7,Other,NA,NA,PG-13 - Teens 13 or older,8652,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,0
6.41,TV,24,OLM,NA,Game,PG - Children,46326,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2012,1,1
5.81,Special,4,NA,NA,NA,G - All Ages,961,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,0
6.76,Special,2,Production I.G,NA,NA,R - 17+ (violence & profanity),14134,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2012,1,0
6.86,OVA,2,PoRO,NA,Novel,Rx - Hentai,10944,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,1
6.58,OVA,4,NA,NA,Novel,Rx - Hentai,8037,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,1
7.55,TV,12,Other,NA,Original,PG-13 - Teens 13 or older,225650,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,1,1
6.44,OVA,2,Other,Other,Novel,PG-13 - Teens 13 or older,13219,51,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2012,2,1
6.53,TV,12,SILVER LINK.,NA,Novel,R+ - Mild Nudity,236709,24,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2012,1,0
5.1,OVA,2,NA,NA,NA,Rx - Hentai,535,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,0
5.21,OVA,2,NA,NA,NA,Rx - Hentai,632,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,1
NA,TV,312,NA,NA,Original,G - All Ages,503,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1961,0,1
NA,TV,312,NA,NA,Original,G - All Ages,427,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1962,0,2
7.55,TV,13,Brain's Base,NA,Manga,PG-13 - Teens 13 or older,762563,24,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2012,1,0
6.32,TV,12,Other,NA,Other,PG-13 - Teens 13 or older,33527,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2012,1,0
6.26,TV,26,SILVER LINK.,NA,Manga,PG-13 - Teens 13 or older,17993,3,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2012,1,0
6.46,TV,12,A-1 Pictures,NA,Original,R+ - Mild Nudity,60079,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,0
7.49,TV,13,Zexcs,NA,Manga,PG-13 - Teens 13 or older,475603,24,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2012,1,0
6.48,TV,37,Toei Animation,NA,NA,PG - Children,5485,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2012,1,1
7.39,TV,12,Madhouse,NA,Manga,R - 17+ (violence & profanity),678842,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012,1,0
6.82,TV,12,Other,NA,Manga,PG-13 - Teens 13 or older,61181,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2013,1,0
5.91,Music,5,NA,NA,NA,G - All Ages,2445,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0
6.07,Special,13,TMS Entertainment,NA,NA,G - All Ages,934,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2002,1,1
6.87,OVA,2,NA,NA,Manga,Rx - Hentai,6382,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,0
8.43,TV,25,Madhouse,NA,Manga,PG-13 - Teens 13 or older,183624,22,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2013,1,0
7.51,TV,13,Other,NA,Original,PG-13 - Teens 13 or older,597674,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,1,0
7.69,TV,13,feel.,NA,Manga,PG-13 - Teens 13 or older,49160,24,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2013,1,0
8.07,TV,25,A-1 Pictures,NA,Manga,PG-13 - Teens 13 or older,775824,24,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2012,1,1
6.68,TV,12,Shaft,NA,Novel,PG-13 - Teens 13 or older,73763,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2013,1,0
6,ONA,13,NA,NA,NA,G - All Ages,425,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2008,0,NA
7.46,TV,12,Gainax,Other,Manga,PG-13 - Teens 13 or older,117766,24,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2012,2,0
6.75,OVA,3,PoRO,NA,Novel,Rx - Hentai,10632,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,5
6.82,OVA,4,NA,NA,Novel,Rx - Hentai,11626,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,0,2
5.27,TV,12,Other,NA,Original,PG-13 - Teens 13 or older,4774,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2012,1,0
6.23,Special,6,Production I.G,Xebec,Original,PG-13 - Teens 13 or older,4698,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,2,0
NA,TV,26,Other,NA,NA,G - All Ages,225,25,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1992,1,1
6.8,OVA,2,Seven,NA,Manga,PG-13 - Teens 13 or older,11275,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2012,1,NA
NA,OVA,2,J.C.Staff,NA,NA,G - All Ages,265,30,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0
7.23,TV,13,Studio Deen,NA,Novel,PG-13 - Teens 13 or older,44296,24,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2012,1,0
6.51,Special,2,J.C.Staff,Other,Other,PG-13 - Teens 13 or older,5120,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,2,0
7.05,TV,12,Other,NA,Manga,PG-13 - Teens 13 or older,46733,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2012,1,0
6.47,OVA,2,NA,NA,Manga,Rx - Hentai,3929,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,0
6.53,OVA,2,NA,NA,Novel,Rx - Hentai,4154,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,0
6.4,TV,13,Other,NA,NA,PG-13 - Teens 13 or older,4325,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2012,1,0
8.04,TV,13,TMS Entertainment,NA,Manga,PG-13 - Teens 13 or older,435195,24,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2012,1,0
8.06,TV,26,Other,NA,Manga,R - 17+ (violence & profanity),965386,24,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2012,1,1
7.77,TV,12,Kyoto Animation,NA,Novel,PG-13 - Teens 13 or older,955524,24,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2012,1,0
7.06,TV,13,A-1 Pictures,NA,Novel,PG-13 - Teens 13 or older,399161,23,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2013,1,0
7.01,ONA,26,Toei Animation,NA,Manga,PG-13 - Teens 13 or older,114552,24,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,1,1
7.36,OVA,6,Gonzo,Other,Manga,PG-13 - Teens 13 or older,71400,23,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2012,2,9
7.21,TV,25,Brain's Base,NA,Game,PG-13 - Teens 13 or older,94524,24,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2012,1,1
7.35,TV,12,Doga Kobo,NA,Novel,PG-13 - Teens 13 or older,147283,23,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2013,1,0
8.07,TV,13,Brain's Base,NA,Novel,PG-13 - Teens 13 or older,971934,24,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2013,1,0
6.58,TV,13,Other,NA,Novel,PG-13 - Teens 13 or older,25514,23,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2013,1,0
7.11,TV,10,SILVER LINK.,NA,Manga,PG-13 - Teens 13 or older,213640,24,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2013,1,0
7.31,TV,12,Arms,NA,Novel,PG-13 - Teens 13 or older,355361,23,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2013,1,0
7.21,OVA,3,A-1 Pictures,NA,Game,PG-13 - Teens 13 or older,15554,23,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2012,1,NA
6.58,TV,29,Sunrise,NA,Other,PG - Children,1980,25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2012,1,1
6.58,TV,12,Other,NA,Novel,PG-13 - Teens 13 or older,96718,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2013,1,0
